time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count,class
820299,60,C15563,N4390,C2588,N1,6,3,138,0
820299,60,C2588,N1,C4029,N3729,6,4,230,0
820299,9,C13290,N11467,C1707,N732,6,6,1251,0
820299,9,C4087,N17726,C3319,N457,6,3,144,0
820299,9,C4087,N18607,C2486,N457,6,3,144,0
820299,9,C5480,N1601,C3469,N457,6,3,152,0
820299,9,C5480,N396,C3371,N457,6,3,152,0
820299,9,C5480,N4986,C3971,N457,6,3,152,0
820299,9,C5480,N5142,C24735,N457,6,3,152,0
820299,9,C5480,N5143,C4116,N457,6,3,152,0
820299,9,C5480,N5173,C3935,N457,6,3,152,0
820299,9,C5480,N8601,C4847,N457,6,3,152,0
820299,9,C5480,N9766,C128,N457,6,3,152,0
820300,0,C10005,N4181,C5720,445,6,1,46,0
820300,0,C10014,N4098,C5720,445,6,1,46,0
820300,0,C10018,N4277,C5720,445,6,1,46,0
820300,0,C1002,N2566,C5720,445,6,1,46,0
820300,0,C1008,N27,C5720,445,6,1,46,0
820300,0,C10103,N6910,C5720,445,6,1,46,0
820300,0,C10364,N4205,C5720,445,6,1,46,0
820300,0,C10510,N4189,C5720,445,6,1,46,0
820300,0,C10541,N4319,C5720,445,6,1,46,0
820300,0,C1055,N3961,C5720,445,6,1,46,0
820300,0,C1055,N9559,C5720,445,6,1,46,0
820300,0,C10574,N3928,C5720,445,6,1,46,0
820300,0,C1065,123,C12630,123,17,1,96,0
820300,0,C1065,88,C15266,N17069,6,6,1784,0
820300,0,C10660,N3833,C5720,445,6,1,46,0
820300,0,C1067,N3987,C5720,445,6,1,46,0
820300,0,C10670,N3938,C5720,445,6,1,46,0
820300,0,C1070,N1760,C5720,445,6,1,46,0
820300,0,C10757,N4298,C5720,445,6,1,46,0
820300,0,C10813,N4230,C5720,445,6,1,46,0
820300,0,C10872,N4293,C5720,445,6,1,46,0
820300,0,C10978,N1935,C5720,445,6,1,46,0
820300,0,C11120,N487,C5720,445,6,1,46,0
820300,0,C11127,3689,C5720,445,6,1,46,0
820300,0,C11155,N12125,C5720,445,6,1,46,0
820300,0,C11202,N15191,C5720,445,6,1,46,0
820300,0,C11202,N3971,C5720,445,6,1,46,0
820300,0,C11280,N3880,C5720,445,6,1,52,0
820300,0,C11309,N4045,C5720,445,6,1,46,0
820300,0,C11313,N3456,C5720,445,6,1,46,0
820300,0,C11348,N2393,C5720,445,6,1,46,0
820300,0,C11354,N4034,C5720,445,6,1,46,0
820300,0,C11453,N5535,C1707,N732,6,5,857,0
820300,0,C11453,N5540,C1707,N732,6,5,857,0
820300,0,C11481,N4155,C5720,445,6,1,46,0
820300,0,C11643,N25187,C586,389,17,1,192,0
820300,0,C1174,N3198,C5720,445,6,1,46,0
820300,0,C1178,N3992,C5720,445,6,1,46,0
820300,0,C1195,N2148,C5720,445,6,1,46,0
820300,0,C12040,N356,C5720,445,6,1,46,0
820300,0,C12107,N32,C1973,80,6,7,1690,0
820300,0,C12107,N6982,C1973,80,6,7,1699,0
820300,0,C12107,N6986,C1973,80,6,7,1690,0
820300,0,C12107,N7051,C1973,80,6,7,1699,0
820300,0,C1213,N8512,C5720,445,6,1,46,0
820300,0,C12159,N1740,C1685,N732,6,7,1294,0
820300,0,C12164,N4251,C5720,445,6,1,46,0
820300,0,C12170,N4004,C5720,445,6,1,46,0
820300,0,C12197,N4316,C5720,445,6,1,46,0
820300,0,C12216,N4291,C5720,445,6,1,46,0
820300,0,C12298,N4274,C5720,445,6,1,46,0
820300,0,C12515,N4056,C5720,445,6,1,46,0
820300,0,C12517,N3980,C5720,445,6,1,46,0
820300,0,C12620,N3951,C5720,445,6,1,46,0
820300,0,C12630,123,C1065,123,17,1,96,0
820300,0,C12665,N4064,C5720,445,6,1,46,0
820300,0,C1282,N3944,C5720,445,6,1,46,0
820300,0,C12829,N3995,C5720,445,6,1,46,0
820300,0,C12909,N4053,C5720,445,6,1,46,0
820300,0,C12909,N4303,C5720,445,6,1,46,0
820300,0,C12920,N3943,C5720,445,6,1,46,0
820300,0,C12920,N4158,C5720,445,6,1,46,0
820300,0,C12927,N4212,C5720,445,6,1,46,0
820300,0,C131,N4052,C5720,445,6,1,46,0
820300,0,C13119,N5492,C5720,445,6,1,46,0
820300,0,C13225,N375,C5720,445,6,1,46,0
820300,0,C13236,N4281,C5720,445,6,1,46,0
820300,0,C1325,N4271,C5720,445,6,1,46,0
820300,0,C1350,N4314,C5720,445,6,1,46,0
820300,0,C13619,N4074,C5720,445,6,1,46,0
820300,0,C13627,N4069,C5720,445,6,1,46,0
820300,0,C13696,N3942,C5720,445,6,1,46,0
820300,0,C1387,N4160,C5720,445,6,1,46,0
820300,0,C13923,N12992,C5720,445,6,1,46,0
820300,0,C13942,N3788,C5720,445,6,1,52,0
820300,0,C13942,N4090,C5720,445,6,1,46,0
820300,0,C14010,N4021,C5720,445,6,1,46,0
820300,0,C14034,N3930,C5720,445,6,1,46,0
820300,0,C14064,N3975,C5720,445,6,1,46,0
820300,0,C14074,N3972,C5720,445,6,1,46,0
820300,0,C14092,N4255,C5720,445,6,1,46,0
820300,0,C14106,N4152,C5720,445,6,1,46,0
820300,0,C1415,N4203,C5720,445,6,1,46,0
820300,0,C14184,N3061,C5720,445,6,1,46,0
820300,0,C14233,N9536,C5720,445,6,1,46,0
820300,0,C1425,N4295,C5720,445,6,1,46,0
820300,0,C1429,N3954,C5720,445,6,1,46,0
820300,0,C14334,N4207,C5720,445,6,1,46,0
820300,0,C1435,N11394,C612,389,6,10,3841,0
820300,0,C1435,N25180,C612,389,17,1,192,0
820300,0,C1435,N81,C612,389,6,9,3184,0
820300,0,C1435,N9491,C528,88,6,6,2501,0
820300,0,C1435,N9781,C612,389,6,12,4278,0
820300,0,C1435,N9865,C528,88,6,6,2501,0
820300,0,C1435,N9868,C528,88,6,6,2501,0
820300,0,C1435,N9869,C528,88,6,6,2338,0
820300,0,C1435,N9942,C467,389,6,14,4466,0
820300,0,C1435,N9954,C528,88,6,6,2501,0
820300,0,C1435,N9957,C528,88,6,6,2501,0
820300,0,C14358,N4229,C5720,445,6,1,46,0
820300,0,C144,N4317,C5720,445,6,1,46,0
820300,0,C14435,N9626,C5720,445,6,1,46,0
820300,0,C14649,N4279,C5720,445,6,1,46,0
820300,0,C1471,N201,C5720,445,6,1,46,0
820300,0,C14744,N20241,C706,80,6,1,46,0
820300,0,C14770,N3985,C5720,445,6,1,46,0
820300,0,C14770,N4079,C5720,445,6,1,46,0
820300,0,C14770,N4311,C5720,445,6,1,46,0
820300,0,C14770,N4315,C5720,445,6,1,46,0
820300,0,C14804,N17993,C706,80,6,8,3073,0
820300,0,C14804,N25181,C467,389,17,1,236,0
820300,0,C1488,N3937,C5720,445,6,1,46,0
820300,0,C14884,N3153,C5720,445,6,1,46,0
820300,0,C1496,N17929,C1707,N732,6,5,847,0
820300,0,C1496,N7548,C1707,N732,6,5,847,0
820300,0,C15049,N13430,C5720,445,6,1,46,0
820300,0,C15049,N4187,C5720,445,6,1,46,0
820300,0,C15075,N4302,C5720,445,6,1,46,0
820300,0,C15266,N11441,C706,80,6,9,3243,0
820300,0,C15266,N15846,C231,80,6,9,3243,0
820300,0,C15266,N16912,C231,80,6,9,3243,0
820300,0,C15266,N17060,C706,80,6,9,3243,0
820300,0,C15266,N17069,C1065,88,6,6,1828,0
820300,0,C15266,N17260,C706,80,6,9,3243,0
820300,0,C15266,N18104,C706,80,6,9,3243,0
820300,0,C15266,N18106,C231,80,6,9,3243,0
820300,0,C15266,N18108,C706,80,6,9,3243,0
820300,0,C15266,N534,C706,80,6,9,3243,0
820300,0,C15270,N4307,C5720,445,6,1,46,0
820300,0,C153,N4022,C5720,445,6,1,46,0
820300,0,C15378,N4161,C5720,445,6,1,46,0
820300,0,C1540,N4062,C5720,445,6,1,46,0
820300,0,C15441,N4204,C5720,445,6,1,46,0
820300,0,C1566,N9604,C5720,445,6,1,46,0
820300,0,C15895,N4115,C5720,445,6,1,46,0
820300,0,C16040,N4206,C5720,445,6,1,46,0
820300,0,C16052,N4259,C5720,445,6,1,46,0
820300,0,C16069,N3904,C5720,445,6,1,46,0
820300,0,C1623,N4058,C5720,445,6,1,46,0
820300,0,C16256,N4213,C5720,445,6,1,46,0
820300,0,C16332,N4254,C5720,445,6,1,46,0
820300,0,C16385,N4292,C5720,445,6,1,46,0
820300,0,C16478,N3939,C5720,445,6,1,46,0
820300,0,C16478,N4210,C5720,445,6,1,46,0
820300,0,C1652,N4312,C5720,445,6,1,46,0
820300,0,C16601,N3962,C5720,445,6,1,46,0
820300,0,C16601,N3999,C5720,445,6,1,46,0
820300,0,C16601,N4094,C5720,445,6,1,46,0
820300,0,C16663,N4290,C5720,445,6,1,46,0
820300,0,C16671,N9435,C5720,445,6,1,46,0
820300,0,C16722,N4184,C5720,445,6,1,46,0
820300,0,C16835,N3332,C5720,445,6,1,46,0
820300,0,C1685,N732,C12159,N1740,6,5,2690,0
820300,0,C1685,N732,C18289,N12900,6,4,414,0
820300,0,C1685,N732,C18289,N13163,6,4,413,0
820300,0,C1685,N732,C7332,N3843,6,5,2690,0
820300,0,C17063,N4244,C5720,445,6,1,46,0
820300,0,C1707,N732,C11453,N5535,6,4,414,0
820300,0,C1707,N732,C11453,N5540,6,4,413,0
820300,0,C1707,N732,C1496,N17929,6,4,414,0
820300,0,C1707,N732,C1496,N7548,6,4,413,0
820300,0,C1721,N4059,C5720,445,6,1,46,0
820300,0,C1726,N3966,C5720,445,6,1,46,0
820300,0,C17348,N4036,C5720,445,6,1,46,0
820300,0,C17761,N12117,C5720,445,6,1,46,0
820300,0,C17804,N17717,C5720,445,6,1,46,0
820300,0,C180,N4154,C5720,445,6,1,46,0
820300,0,C1801,N1226,C5720,445,6,1,46,0
820300,0,C1813,N3991,C5720,445,6,1,46,0
820300,0,C18147,N4060,C5720,445,6,1,46,0
820300,0,C18150,N5918,C5720,445,6,1,46,0
820300,0,C1825,N4266,C5720,445,6,1,46,0
820300,0,C18283,N1637,C5720,445,6,1,46,0
820300,0,C18289,N13163,C1685,N732,6,5,847,0
820300,0,C1834,N3955,C5720,445,6,1,46,0
820300,0,C18341,N14190,C5720,445,6,1,46,0
820300,0,C18341,N3251,C5720,445,6,1,46,0
820300,0,C1837,N4066,C5720,445,6,1,46,0
820300,0,C18398,N3040,C5720,445,6,1,46,0
820300,0,C18473,N3935,C5720,445,6,1,46,0
820300,0,C18495,N4019,C5720,445,6,1,46,0
820300,0,C18666,N3959,C5720,445,6,1,46,0
820300,0,C18666,N4225,C5720,445,6,1,46,0
820300,0,C18666,N4236,C5720,445,6,1,46,0
820300,0,C18678,N4245,C5720,445,6,1,46,0
820300,0,C18698,N4016,C5720,445,6,1,46,0
820300,0,C18720,N4185,C5720,445,6,1,46,0
820300,0,C18727,N829,C5720,445,6,1,46,0
820300,0,C18731,N3952,C5720,445,6,1,46,0
820300,0,C18743,N4011,C5720,445,6,1,46,0
820300,0,C18751,N4028,C5720,445,6,1,46,0
820300,0,C18767,N4070,C5720,445,6,1,46,0
820300,0,C18767,N4301,C5720,445,6,1,46,0
820300,0,C18796,N2848,C5720,445,6,1,46,0
820300,0,C1884,N4195,C5720,445,6,1,46,0
820300,0,C18879,N4417,C5720,445,6,1,52,0
820300,0,C18941,N4196,C5720,445,6,1,46,0
820300,0,C18953,N4073,C5720,445,6,1,46,0
820300,0,C18953,N4296,C5720,445,6,1,46,0
820300,0,C1901,N4260,C5720,445,6,1,46,0
820300,0,C19038,N4191,C5720,445,6,1,46,0
820300,0,C19154,N4194,C5720,445,6,1,46,0
820300,0,C19191,N4283,C5720,445,6,1,46,0
820300,0,C19204,N3956,C5720,445,6,1,46,0
820300,0,C19219,N3514,C5720,445,6,1,46,0
820300,0,C19225,N4188,C5720,445,6,1,46,0
820300,0,C19444,N4237,C5720,445,6,1,46,0
820300,0,C19501,N4320,C5720,445,6,1,46,0
820300,0,C19544,N1435,C5720,445,6,1,46,0
820300,0,C19632,N3789,C5720,445,6,1,46,0
820300,0,C19641,N4253,C5720,445,6,1,46,0
820300,0,C19647,N4086,C5720,445,6,1,46,0
820300,0,C19692,N3005,C5720,445,6,1,46,0
820300,0,C19707,N3973,C5720,445,6,1,46,0
820300,0,C19707,N4232,C5720,445,6,1,46,0
820300,0,C1973,80,C12107,N32,6,5,452,0
820300,0,C1973,80,C12107,N6982,6,5,452,0
820300,0,C1973,80,C12107,N6986,6,5,452,0
820300,0,C1973,80,C12107,N7051,6,5,452,0
820300,0,C1973,80,C5181,N16839,6,5,448,0
820300,0,C1973,80,C5181,N19062,6,5,448,0
820300,0,C1973,80,C5181,N20877,6,5,448,0
820300,0,C19772,N3994,C5720,445,6,1,46,0
820300,0,C19793,N4029,C5720,445,6,1,46,0
820300,0,C19801,N4042,C5720,445,6,1,46,0
820300,0,C19898,N742,C5720,445,6,1,46,0
820300,0,C19903,N4097,C5720,445,6,1,46,0
820300,0,C19922,N4151,C5720,445,6,1,46,0
820300,0,C19985,N9508,C5720,445,6,1,46,0
820300,0,C19990,N9615,C5720,445,6,1,46,0
820300,0,C20027,N4032,C5720,445,6,1,46,0
820300,0,C204,N2880,C5720,445,6,1,46,0
820300,0,C204,N3932,C5720,445,6,1,46,0
820300,0,C20429,N3984,C5720,445,6,1,46,0
820300,0,C20431,N9592,C5720,445,6,1,46,0
820300,0,C20460,N4242,C5720,445,6,1,46,0
820300,0,C2047,N772,C5720,445,6,1,46,0
820300,0,C2048,N4055,C5720,445,6,1,46,0
820300,0,C20671,N3934,C5720,445,6,1,46,0
820300,0,C20819,N4211,C5720,445,6,1,46,0
820300,0,C20819,N4243,C5720,445,6,1,46,0
820300,0,C20829,N2001,C5720,445,6,1,46,0
820300,0,C20844,N303,C5720,445,6,1,46,0
820300,0,C21,N4065,C5720,445,6,1,46,0
820300,0,C21035,N1736,C5720,445,6,1,46,0
820300,0,C21132,N3936,C5720,445,6,1,46,0
820300,0,C21276,N2313,C5720,445,6,1,46,0
820300,0,C21334,N4294,C5720,445,6,1,46,0
820300,0,C21464,N4246,C5720,445,6,1,46,0
820300,0,C21507,N4322,C5720,445,6,1,46,0
820300,0,C21593,N4252,C5720,445,6,1,46,0
820300,0,C21836,N13571,C2588,N1,6,5,272,0
820300,0,C2203,N4250,C5720,445,6,1,46,0
820300,0,C22277,N2030,C5720,445,6,1,46,0
820300,0,C22291,N5733,C5720,445,6,1,46,0
820300,0,C2255,N4191,C5720,445,6,1,46,0
820300,0,C2300,N4233,C5720,445,6,1,46,0
820300,0,C2306,N3997,C5720,445,6,1,46,0
820300,0,C231,80,C15266,N15846,6,6,2226,0
820300,0,C231,80,C15266,N16912,6,6,2226,0
820300,0,C231,80,C15266,N18106,6,6,2226,0
820300,0,C231,80,C15266,N470,6,6,2226,0
820300,0,C231,80,C3451,N15701,6,5,2148,0
820300,0,C231,80,C3451,N15989,6,5,2148,0
820300,0,C232,N1237,C5720,445,6,1,46,0
820300,0,C24,N4009,C5720,445,6,1,46,0
820300,0,C25072,N4159,C5720,445,6,1,46,0
820300,0,C2548,N24726,C2651,445,6,1,64,0
820300,0,C2588,N1,C21836,N13571,6,3,168,0
820300,0,C2651,445,C2548,N24726,6,1,46,0
820300,0,C272,N4275,C5720,445,6,1,46,0
820300,0,C2837,N2356,C5720,445,6,1,46,0
820300,0,C3036,N1779,C5720,445,6,1,46,0
820300,0,C3036,N182,C5720,445,6,1,46,0
820300,0,C3036,N4015,C5720,445,6,1,46,0
820300,0,C3036,N4038,C5720,445,6,1,46,0
820300,0,C3036,N4039,C5720,445,6,1,46,0
820300,0,C3097,N3958,C5720,445,6,1,46,0
820300,0,C333,N4265,C5720,445,6,1,46,0
820300,0,C3451,N15701,C231,80,6,8,2823,0
820300,0,C3451,N15727,C706,80,6,8,2823,0
820300,0,C3451,N15989,C231,80,6,8,2823,0
820300,0,C3451,N16134,C706,80,6,8,2823,0
820300,0,C3462,N4067,C5720,445,6,1,46,0
820300,0,C3652,N4193,C5720,445,6,1,46,0
820300,0,C3745,N4041,C5720,445,6,1,46,0
820300,0,C3767,N3986,C5720,445,6,1,46,0
820300,0,C3767,N4005,C5720,445,6,1,46,0
820300,0,C3767,N4083,C5720,445,6,1,46,0
820300,0,C3767,N4256,C5720,445,6,1,46,0
820300,0,C3767,N4309,C5720,445,6,1,46,0
820300,0,C3767,N4310,C5720,445,6,1,46,0
820300,0,C3778,N4071,C5720,445,6,1,46,0
820300,0,C4,N5061,C5720,445,6,1,46,0
820300,0,C40,N4087,C5720,445,6,1,46,0
820300,0,C4144,N3988,C5720,445,6,1,46,0
820300,0,C428,N4264,C5720,445,6,1,46,0
820300,0,C4318,N858,C5720,445,6,1,46,0
820300,0,C432,N3982,C5720,445,6,1,46,0
820300,0,C4352,N4198,C5720,445,6,1,46,0
820300,0,C467,389,C1435,N9942,6,13,7027,0
820300,0,C467,389,C14804,N25181,17,1,193,0
820300,0,C4711,N3981,C5720,445,6,1,46,0
820300,0,C4859,N7466,C5720,445,6,1,46,0
820300,0,C487,N3966,C5720,445,6,1,46,0
820300,0,C5018,N3931,C5720,445,6,1,46,0
820300,0,C5181,N15534,C1973,80,6,7,1711,0
820300,0,C5181,N16839,C1973,80,6,7,1720,0
820300,0,C5181,N19062,C1973,80,6,7,1720,0
820300,0,C5181,N20877,C1973,80,6,7,1711,0
820300,0,C5253,N13947,C706,80,6,1,46,0
820300,0,C528,88,C1435,N9865,6,6,2500,0
820300,0,C528,88,C1435,N9868,6,6,2500,0
820300,0,C528,88,C1435,N9869,6,6,2350,0
820300,0,C528,88,C1435,N9954,6,6,2500,0
820300,0,C528,88,C1435,N9957,6,6,2500,0
820300,0,C5306,N4096,C5720,445,6,1,46,0
820300,0,C532,N4192,C5720,445,6,1,46,0
820300,0,C537,N921,C5720,445,6,1,46,0
820300,0,C5720,445,C10005,N4181,6,1,46,0
820300,0,C5720,445,C10014,N4098,6,1,46,0
820300,0,C5720,445,C1002,N2566,6,1,46,0
820300,0,C5720,445,C1008,N27,6,1,46,0
820300,0,C5720,445,C10510,N4189,6,1,46,0
820300,0,C5720,445,C10574,N3928,6,1,46,0
820300,0,C5720,445,C10670,N3938,6,1,46,0
820300,0,C5720,445,C1070,N1760,6,1,46,0
820300,0,C5720,445,C10813,N4230,6,1,46,0
820300,0,C5720,445,C10978,N1935,6,1,46,0
820300,0,C5720,445,C11120,N487,6,1,46,0
820300,0,C5720,445,C11155,N12125,6,1,46,0
820300,0,C5720,445,C11202,N15191,6,1,46,0
820300,0,C5720,445,C11202,N3971,6,1,46,0
820300,0,C5720,445,C11309,N4045,6,1,46,0
820300,0,C5720,445,C11354,N4034,6,1,46,0
820300,0,C5720,445,C11481,N4155,6,1,46,0
820300,0,C5720,445,C1157,N3963,6,1,46,0
820300,0,C5720,445,C1174,N3198,6,1,46,0
820300,0,C5720,445,C12040,N356,6,1,46,0
820300,0,C5720,445,C12170,N4004,6,1,46,0
820300,0,C5720,445,C12216,N4291,6,1,46,0
820300,0,C5720,445,C12298,N4274,6,1,46,0
820300,0,C5720,445,C12620,N3951,6,1,46,0
820300,0,C5720,445,C12665,N4064,6,1,46,0
820300,0,C5720,445,C1282,N3944,6,1,46,0
820300,0,C5720,445,C12920,N3943,6,1,46,0
820300,0,C5720,445,C12920,N4158,6,1,46,0
820300,0,C5720,445,C13696,N3942,6,1,46,0
820300,0,C5720,445,C1387,N4160,6,1,46,0
820300,0,C5720,445,C13923,N12992,6,1,46,0
820300,0,C5720,445,C14010,N4021,6,1,46,0
820300,0,C5720,445,C14034,N3930,6,1,46,0
820300,0,C5720,445,C14064,N3975,6,1,46,0
820300,0,C5720,445,C14106,N3933,6,1,46,0
820300,0,C5720,445,C14106,N4152,6,1,46,0
820300,0,C5720,445,C1415,N4203,6,1,46,0
820300,0,C5720,445,C14184,N3061,6,1,46,0
820300,0,C5720,445,C14334,N4207,6,1,46,0
820300,0,C5720,445,C14884,N3153,6,1,46,0
820300,0,C5720,445,C15049,N13430,6,1,46,0
820300,0,C5720,445,C15049,N4187,6,1,46,0
820300,0,C5720,445,C15270,N4307,6,1,46,0
820300,0,C5720,445,C15378,N4161,6,1,46,0
820300,0,C5720,445,C15441,N4204,6,1,46,0
820300,0,C5720,445,C1566,N9604,6,1,46,0
820300,0,C5720,445,C16069,N3904,6,1,46,0
820300,0,C5720,445,C16671,N9435,6,1,46,0
820300,0,C5720,445,C16722,N4184,6,1,46,0
820300,0,C5720,445,C180,N4154,6,1,46,0
820300,0,C5720,445,C18147,N4060,6,1,46,0
820300,0,C5720,445,C18150,N5918,6,1,46,0
820300,0,C5720,445,C18283,N1637,6,1,46,0
820300,0,C5720,445,C18341,N14190,6,1,46,0
820300,0,C5720,445,C18341,N3251,6,1,46,0
820300,0,C5720,445,C18698,N4016,6,1,46,0
820300,0,C5720,445,C18720,N4185,6,1,46,0
820300,0,C5720,445,C1884,N4195,6,1,46,0
820300,0,C5720,445,C18894,N465,6,1,46,0
820300,0,C5720,445,C18941,N4196,6,1,46,0
820300,0,C5720,445,C19038,N4191,6,1,46,0
820300,0,C5720,445,C19191,N4283,6,1,46,0
820300,0,C5720,445,C19219,N3514,6,1,46,0
820300,0,C5720,445,C19225,N4188,6,1,46,0
820300,0,C5720,445,C19501,N4320,6,1,46,0
820300,0,C5720,445,C19707,N3973,6,1,46,0
820300,0,C5720,445,C19707,N4232,6,1,46,0
820300,0,C5720,445,C19772,N3994,6,1,46,0
820300,0,C5720,445,C19793,N4029,6,1,46,0
820300,0,C5720,445,C19801,N4042,6,1,46,0
820300,0,C5720,445,C19903,N4097,6,1,46,0
820300,0,C5720,445,C19922,N4151,6,1,46,0
820300,0,C5720,445,C19985,N9508,6,1,46,0
820300,0,C5720,445,C19990,N9615,6,1,46,0
820300,0,C5720,445,C20819,N4211,6,1,46,0
820300,0,C5720,445,C20819,N4243,6,1,46,0
820300,0,C5720,445,C20844,N2136,6,1,46,0
820300,0,C5720,445,C20844,N303,6,1,46,0
820300,0,C5720,445,C21507,N4322,6,1,46,0
820300,0,C5720,445,C21593,N4252,6,1,46,0
820300,0,C5720,445,C22291,N5733,6,1,46,0
820300,0,C5720,445,C2255,N4191,6,1,46,0
820300,0,C5720,445,C235,N4231,6,1,46,0
820300,0,C5720,445,C25072,N4159,6,1,46,0
820300,0,C5720,445,C3462,N4067,6,1,46,0
820300,0,C5720,445,C3652,N4193,6,1,46,0
820300,0,C5720,445,C3778,N4071,6,1,46,0
820300,0,C5720,445,C4,N5061,6,1,46,0
820300,0,C5720,445,C4144,N3988,6,1,46,0
820300,0,C5720,445,C4352,N4198,6,1,46,0
820300,0,C5720,445,C4711,N3981,6,1,46,0
820300,0,C5720,445,C5018,N3931,6,1,46,0
820300,0,C5720,445,C5306,N4096,6,1,46,0
820300,0,C5720,445,C532,N4192,6,1,46,0
820300,0,C5720,445,C590,N4162,6,1,46,0
820300,0,C5720,445,C5901,N3905,6,1,46,0
820300,0,C5720,445,C5931,N696,6,1,46,0
820300,0,C5720,445,C602,N4050,6,1,46,0
820300,0,C5720,445,C6081,N3953,6,1,46,0
820300,0,C5720,445,C6365,N3968,6,1,46,0
820300,0,C5720,445,C6417,N4258,6,1,46,0
820300,0,C5720,445,C6548,N2696,6,1,46,0
820300,0,C5720,445,C6613,N3268,6,1,46,0
820300,0,C5720,445,C6767,N3948,6,1,46,0
820300,0,C5720,445,C6789,N7522,6,1,46,0
820300,0,C5720,445,C684,N1073,6,1,46,0
820300,0,C5720,445,C69,N15188,6,1,46,0
820300,0,C5720,445,C6939,N3979,6,1,46,0
820300,0,C5720,445,C727,N9501,6,1,46,0
820300,0,C5720,445,C7344,N9479,6,1,46,0
820300,0,C5720,445,C749,N4282,6,1,46,0
820300,0,C5720,445,C7577,N3974,6,1,46,0
820300,0,C5720,445,C7597,N4026,6,1,46,0
820300,0,C5720,445,C7622,N4057,6,1,46,0
820300,0,C5720,445,C776,N3950,6,1,46,0
820300,0,C5720,445,C7767,N4049,6,1,46,0
820300,0,C5720,445,C7767,N4299,6,1,46,0
820300,0,C5720,445,C7948,N4238,6,1,46,0
820300,0,C5720,445,C8069,N3945,6,1,46,0
820300,0,C5720,445,C8257,N2271,6,1,46,0
820300,0,C5720,445,C8444,N4156,6,1,46,0
820300,0,C5720,445,C851,N4077,6,1,46,0
820300,0,C5720,445,C8522,N4013,6,1,46,0
820300,0,C5720,445,C8571,N4248,6,1,46,0
820300,0,C5720,445,C8645,N4190,6,1,46,0
820300,0,C5720,445,C896,N4247,6,1,46,0
820300,0,C5720,445,C9051,N4008,6,1,46,0
820300,0,C5720,445,C9199,N1015,6,1,46,0
820300,0,C5720,445,C9268,N4234,6,1,46,0
820300,0,C5720,445,C9270,N4241,6,1,46,0
820300,0,C5720,445,C9436,N2891,6,1,46,0
820300,0,C585,445,C4369,N21973,6,1,46,0
820300,0,C585,445,C6874,N17657,6,1,46,0
820300,0,C586,389,C11643,N25187,17,1,191,0
820300,0,C590,N4162,C5720,445,6,1,46,0
820300,0,C5901,N3905,C5720,445,6,1,46,0
820300,0,C5931,N696,C5720,445,6,1,46,0
820300,0,C602,N4050,C5720,445,6,1,46,0
820300,0,C6035,N4223,C5720,445,6,1,46,0
820300,0,C6051,N4046,C5720,445,6,1,46,0
820300,0,C6081,N3953,C5720,445,6,1,46,0
820300,0,C612,389,C1435,N11394,6,8,1855,0
820300,0,C612,389,C1435,N25180,17,1,193,0
820300,0,C612,389,C1435,N81,6,6,788,0
820300,0,C612,389,C1435,N9781,6,11,4287,0
820300,0,C6165,N4216,C5720,445,6,1,46,0
820300,0,C6223,N4002,C5720,445,6,1,46,0
820300,0,C6236,N5502,C5720,445,6,1,46,0
820300,0,C635,N34,C5720,445,6,1,46,0
820300,0,C6365,N3968,C5720,445,6,1,46,0
820300,0,C6417,N4258,C5720,445,6,1,46,0
820300,0,C6438,N3941,C5720,445,6,1,46,0
820300,0,C6548,N2696,C5720,445,6,1,46,0
820300,0,C6613,N3268,C5720,445,6,1,46,0
820300,0,C664,N4007,C5720,445,6,1,46,0
820300,0,C6767,N3948,C5720,445,6,1,46,0
820300,0,C6789,N7522,C5720,445,6,1,46,0
820300,0,C684,N1073,C5720,445,6,1,46,0
820300,0,C6874,N17657,C585,445,6,1,46,0
820300,0,C6885,N4224,C5720,445,6,1,46,0
820300,0,C69,N9490,C5720,445,6,1,46,0
820300,0,C6939,N3979,C5720,445,6,1,46,0
820300,0,C6998,N4040,C5720,445,6,1,46,0
820300,0,C706,80,C14804,N17993,6,7,4653,0
820300,0,C706,80,C15266,N11441,6,6,2226,0
820300,0,C706,80,C15266,N17060,6,6,2226,0
820300,0,C706,80,C15266,N17260,6,6,2226,0
820300,0,C706,80,C15266,N18104,6,6,2226,0
820300,0,C706,80,C15266,N18108,6,6,2226,0
820300,0,C706,80,C15266,N534,6,6,2226,0
820300,0,C706,80,C3451,N15727,6,5,2148,0
820300,0,C706,80,C3451,N15918,6,5,2148,0
820300,0,C706,80,C3451,N16134,6,5,2148,0
820300,0,C7087,N9274,C5720,445,6,1,46,0
820300,0,C7188,N4272,C5720,445,6,1,46,0
820300,0,C7188,N9658,C5720,445,6,1,46,0
820300,0,C727,N9501,C5720,445,6,1,46,0
820300,0,C7332,N3843,C1685,N732,6,7,1262,0
820300,0,C7344,N9479,C5720,445,6,1,46,0
820300,0,C7367,N4093,C5720,445,6,1,46,0
820300,0,C7394,N3946,C5720,445,6,1,46,0
820300,0,C7448,N4076,C5720,445,6,1,46,0
820300,0,C7460,N4280,C5720,445,6,1,46,0
820300,0,C749,N4282,C5720,445,6,1,46,0
820300,0,C7577,N3974,C5720,445,6,1,46,0
820300,0,C7597,N4026,C5720,445,6,1,46,0
